8142,0.0
8143,0.083
8144,0.288
8145,0.438
8146,0.52
8147,0.541
8148,0.507
8149,0.414
8150,0.254
8151,0.036
8152,0.0
8153,0.0
8154,0.0
8155,0.0
8156,0.0
8157,0.0
8158,0.0
8159,0.0
8160,0.0
8161,0.0
8162,0.0
8163,0.0
8164,0.0
8165,0.0
8166,0.0
8167,0.027
8168,0.108
8169,0.174
8170,0.211
8171,0.216
8172,0.198
8173,0.151
8174,0.082
8175,0.01
8176,0.0
8177,0.0
8178,0.0
8179,0.0
8180,0.0
8181,0.0
8182,0.0
8183,0.0
8184,0.0
8185,0.0
8186,0.0
8187,0.0
8188,0.0
8189,0.0
8190,0.0
8191,0.072
8192,0.254
8193,0.365
8194,0.42
8195,0.419
8196,0.365
8197,0.266
8198,0.126
8199,0.012
8200,0.0
8201,0.0
8202,0.0
8203,0.0
8204,0.0
8205,0.0
8206,0.0
8207,0.0
8208,0.0
8209,0.0
8210,0.0
8211,0.0
8212,0.0
8213,0.0
8214,0.0
8215,0.013
8216,0.085
8217,0.161
8218,0.211
8219,0.224
8220,0.176
8221,0.095
8222,0.034
8223,0.002
8224,0.0
8225,0.0
8226,0.0
8227,0.0
8228,0.0
8229,0.0
8230,0.0
8231,0.0
8232,0.0
8233,0.0
8234,0.0
8235,0.0
8236,0.0
8237,0.0
8238,0.0
8239,0.021
8240,0.136
8241,0.29
8242,0.446
8243,0.487
8244,0.466
8245,0.393
8246,0.234
8247,0.029
8248,0.0
8249,0.0
8250,0.0
8251,0.0
8252,0.0
8253,0.0
8254,0.0
8255,0.0
8256,0.0
8257,0.0
8258,0.0
8259,0.0
8260,0.0
8261,0.0
8262,0.0
8263,0.011
8264,0.063
8265,0.113
8266,0.142
8267,0.14
8268,0.114
8269,0.068
8270,0.023
8271,0.0
8272,0.0
8273,0.0
8274,0.0
8275,0.0
8276,0.0
8277,0.0
8278,0.0
8279,0.0
8280,0.0
8281,0.0
8282,0.0
8283,0.0
8284,0.0
8285,0.0
8286,0.0
8287,0.006
8288,0.07
8289,0.16
8290,0.253
8291,0.32
8292,0.341
8293,0.282
8294,0.168
8295,0.022
8296,0.0
8297,0.0
8298,0.0
8299,0.0
8300,0.0
8301,0.0
8302,0.0
8303,0.0
8304,0.0
8305,0.0
8306,0.0
8307,0.0
8308,0.0
8309,0.0
8310,0.0
8311,0.003
8312,0.038
8313,0.089
8314,0.121
8315,0.135
8316,0.128
8317,0.091
8318,0.041
8319,0.001
8320,0.0
8321,0.0
8322,0.0
8323,0.0
8324,0.0
8325,0.0
8326,0.0
8327,0.0
8328,0.0
8329,0.0
8330,0.0
8331,0.0
8332,0.0
8333,0.0
8334,0.0
8335,0.012
8336,0.088
8337,0.184
8338,0.283
8339,0.344
8340,0.323
8341,0.278
8342,0.171
8343,0.018
8344,0.0
8345,0.0
8346,0.0
8347,0.0
8348,0.0
8349,0.0
8350,0.0
8351,0.0
8352,0.0
8353,0.0
8354,0.0
8355,0.0
8356,0.0
8357,0.0
8358,0.0
8359,0.037
8360,0.185
8361,0.296
8362,0.343
8363,0.338
8364,0.309
8365,0.235
8366,0.125
8367,0.014
8368,0.0
8369,0.0
8370,0.0
8371,0.0
8372,0.0
8373,0.0
8374,0.0
8375,0.0
8376,0.0
8377,0.0
8378,0.0
8379,0.0
8380,0.0
8381,0.0
8382,0.0
8383,0.023
8384,0.159
8385,0.282
8386,0.365
8387,0.357
8388,0.328
8389,0.273
8390,0.154
8391,0.014
8392,0.0
8393,0.0
8394,0.0
8395,0.0
8396,0.0
8397,0.0
8398,0.0
8399,0.0
8400,0.0
8401,0.0
8402,0.0
8403,0.0
8404,0.0
8405,0.0
8406,0.0
8407,0.004
8408,0.043
8409,0.101
8410,0.156
8411,0.214
8412,0.201
8413,0.135
8414,0.055
8415,0.004
8416,0.0
8417,0.0
8418,0.0
8419,0.0
8420,0.0
8421,0.0
8422,0.0
8423,0.0
8424,0.0
8425,0.0
8426,0.0
8427,0.0
8428,0.0
8429,0.0
8430,0.0
8431,0.006
8432,0.072
8433,0.17
8434,0.257
8435,0.305
8436,0.31
8437,0.235
8438,0.114
8439,0.008
8440,0.0
8441,0.0
8442,0.0
8443,0.0
8444,0.0
8445,0.0
8446,0.0
8447,0.0
8448,0.0
8449,0.0
8450,0.0
8451,0.0
8452,0.0
8453,0.0
8454,0.0
8455,0.008
8456,0.082
8457,0.185
8458,0.296
8459,0.359
8460,0.349
8461,0.267
8462,0.14
8463,0.012
8464,0.0
8465,0.0
8466,0.0
8467,0.0
8468,0.0
8469,0.0
8470,0.0
8471,0.0
8472,0.0
8473,0.0
8474,0.0
8475,0.0
8476,0.0
8477,0.0
8478,0.0
8479,0.007
8480,0.042
8481,0.111
8482,0.147
8483,0.137
8484,0.096
8485,0.057
8486,0.022
8487,0.0
8488,0.0
8489,0.0
8490,0.0
8491,0.0
8492,0.0
8493,0.0
8494,0.0
8495,0.0
8496,0.0
8497,0.0
8498,0.0
8499,0.0
8500,0.0
8501,0.0
8502,0.0
8503,0.003
8504,0.04
8505,0.089
8506,0.171
8507,0.239
8508,0.248
8509,0.22
8510,0.142
8511,0.018
8512,0.0
8513,0.0
8514,0.0
8515,0.0
8516,0.0
8517,0.0
8518,0.0
8519,0.0
8520,0.0
8521,0.0
8522,0.0
8523,0.0
8524,0.0
8525,0.0
8526,0.0
8527,0.005
8528,0.054
8529,0.106
8530,0.146
8531,0.161
8532,0.142
8533,0.098
8534,0.043
8535,0.002
8536,0.0
8537,0.0
8538,0.0
8539,0.0
8540,0.0
8541,0.0
8542,0.0
8543,0.0
8544,0.0
8545,0.0
8546,0.0
8547,0.0
8548,0.0
8549,0.0
8550,0.0
8551,0.009
8552,0.062
8553,0.124
8554,0.152
8555,0.167
8556,0.158
8557,0.12
8558,0.054
8559,0.003
8560,0.0
8561,0.0
8562,0.0
8563,0.0
8564,0.0
8565,0.0
8566,0.0
8567,0.0
8568,0.0
8569,0.0
8570,0.0
8571,0.0
8572,0.0
8573,0.0
8574,0.0
8575,0.002
8576,0.018
8577,0.038
8578,0.054
8579,0.054
8580,0.058
8581,0.057
8582,0.031
8583,0.004
8584,0.0
8585,0.0
8586,0.0
8587,0.0
8588,0.0
8589,0.0
8590,0.0
8591,0.0
8592,0.0
8593,0.0
8594,0.0
8595,0.0
8596,0.0
8597,0.0
8598,0.0
8599,0.029
8600,0.143
8601,0.229
8602,0.268
8603,0.259
8604,0.229
8605,0.184
8606,0.095
8607,0.008
8608,0.0
8609,0.0
8610,0.0
8611,0.0
8612,0.0
8613,0.0
8614,0.0
8615,0.0
8616,0.0
8617,0.0
8618,0.0
8619,0.0
8620,0.0
8621,0.0
8622,0.0
8623,0.037
8624,0.156
8625,0.229
8626,0.245
8627,0.233
8628,0.192
8629,0.138
8630,0.072
8631,0.008
8632,0.0
8633,0.0
8634,0.0
8635,0.0
8636,0.0
8637,0.0
8638,0.0
8639,0.0
8640,0.0
8641,0.0
8642,0.0
8643,0.0
8644,0.0
8645,0.0
8646,0.0
8647,0.003
8648,0.037
8649,0.072
8650,0.112
8651,0.173
8652,0.161
8653,0.116
8654,0.056
8655,0.004
8656,0.0
8657,0.0
8658,0.0
8659,0.0
8660,0.0
8661,0.0
8662,0.0
8663,0.0
8664,0.0
8665,0.0
8666,0.0
8667,0.0
8668,0.0
8669,0.0
8670,0.0
8671,0.06
8672,0.246
8673,0.398
8674,0.52
8675,0.546
8676,0.5
8677,0.386
8678,0.228
8679,0.029
8680,0.0
8681,0.0
8682,0.0
8683,0.0
8684,0.0
8685,0.0
8686,0.0
8687,0.0
8688,0.0
8689,0.0
8690,0.0
8691,0.0
8692,0.0
8693,0.0
8694,0.0
8695,0.064
8696,0.277
8697,0.395
8698,0.467
8699,0.486
8700,0.442
8701,0.39
8702,0.233
8703,0.03
8704,0.0
8705,0.0
8706,0.0
8707,0.0
8708,0.0
8709,0.0
8710,0.0
8711,0.0
8712,0.0
8713,0.0
8714,0.0
8715,0.0
8716,0.0
8717,0.0
8718,0.0
8719,0.061
8720,0.261
8721,0.407
8722,0.488
8723,0.511
8724,0.472
8725,0.377
8726,0.217
8727,0.028
8728,0.0
8729,0.0
8730,0.0
8731,0.0
8732,0.0
8733,0.0
8734,0.0
8735,0.0
8736,0.0
8737,0.0
8738,0.0
8739,0.0
8740,0.0
8741,0.0
8742,0.0
8743,0.053
8744,0.243
8745,0.386
8746,0.483
8747,0.484
8748,0.413
8749,0.288
8750,0.132
8751,0.013
8752,0.0
8753,0.0
8754,0.0
8755,0.0
8756,0.0
8757,0.0
8758,0.0
8759,0.0
